emailDate,hour,value,,day
2/12/2001,19,1,Sun,7
2/12/2001,20,3,Sun,7
2/12/2001,22,2,Sun,7
2/12/2001,23,6,Sun,7
13/02/2001,0,24,13/02/2001,
13/02/2001,1,33,13/02/2001,
13/02/2001,2,38,13/02/2001,
13/02/2001,3,27,13/02/2001,
13/02/2001,4,12,13/02/2001,
13/02/2001,5,32,13/02/2001,
13/02/2001,6,46,13/02/2001,
13/02/2001,7,32,13/02/2001,
13/02/2001,8,31,13/02/2001,
13/02/2001,9,26,13/02/2001,
13/02/2001,10,6,13/02/2001,
13/02/2001,11,1,13/02/2001,
13/02/2001,12,2,13/02/2001,
13/02/2001,13,2,13/02/2001,
13/02/2001,14,1,13/02/2001,
13/02/2001,15,4,13/02/2001,
13/02/2001,16,1,13/02/2001,
13/02/2001,17,1,13/02/2001,
13/02/2001,19,2,13/02/2001,
13/02/2001,20,3,13/02/2001,
13/02/2001,21,1,13/02/2001,
13/02/2001,22,6,13/02/2001,
13/02/2001,23,9,13/02/2001,
14/02/2001,0,23,14/02/2001,
14/02/2001,1,36,14/02/2001,
14/02/2001,2,43,14/02/2001,
14/02/2001,3,30,14/02/2001,
14/02/2001,4,19,14/02/2001,
14/02/2001,5,26,14/02/2001,
14/02/2001,6,43,14/02/2001,
14/02/2001,7,30,14/02/2001,
14/02/2001,8,26,14/02/2001,
14/02/2001,9,23,14/02/2001,
14/02/2001,10,20,14/02/2001,
14/02/2001,11,12,14/02/2001,
14/02/2001,12,1,14/02/2001,
14/02/2001,13,2,14/02/2001,
14/02/2001,14,16,14/02/2001,
14/02/2001,15,6,14/02/2001,
14/02/2001,16,2,14/02/2001,
14/02/2001,17,3,14/02/2001,
14/02/2001,18,3,14/02/2001,
14/02/2001,21,2,14/02/2001,
14/02/2001,22,3,14/02/2001,
14/02/2001,23,12,14/02/2001,
15/02/2001,0,41,15/02/2001,
15/02/2001,1,38,15/02/2001,
15/02/2001,2,43,15/02/2001,
15/02/2001,3,29,15/02/2001,
15/02/2001,4,23,15/02/2001,
15/02/2001,5,34,15/02/2001,
15/02/2001,6,34,15/02/2001,
15/02/2001,7,39,15/02/2001,
15/02/2001,8,51,15/02/2001,
15/02/2001,9,28,15/02/2001,
15/02/2001,10,14,15/02/2001,
15/02/2001,11,12,15/02/2001,
15/02/2001,12,16,15/02/2001,
15/02/2001,13,1,15/02/2001,
15/02/2001,14,1,15/02/2001,
15/02/2001,15,10,15/02/2001,
15/02/2001,16,2,15/02/2001,
15/02/2001,17,2,15/02/2001,
15/02/2001,18,1,15/02/2001,
15/02/2001,19,3,15/02/2001,
15/02/2001,20,1,15/02/2001,
15/02/2001,21,3,15/02/2001,
15/02/2001,22,3,15/02/2001,
15/02/2001,23,5,15/02/2001,
16/02/2001,0,31,16/02/2001,
16/02/2001,1,39,16/02/2001,
16/02/2001,2,44,16/02/2001,
16/02/2001,3,31,16/02/2001,
16/02/2001,4,17,16/02/2001,
16/02/2001,5,18,16/02/2001,
16/02/2001,6,33,16/02/2001,
16/02/2001,7,42,16/02/2001,
16/02/2001,8,20,16/02/2001,
16/02/2001,9,27,16/02/2001,
16/02/2001,10,12,16/02/2001,
16/02/2001,11,1,16/02/2001,
16/02/2001,12,9,16/02/2001,
16/02/2001,13,16,16/02/2001,
16/02/2001,14,3,16/02/2001,
16/02/2001,15,4,16/02/2001,
16/02/2001,16,2,16/02/2001,
16/02/2001,17,15,16/02/2001,
16/02/2001,18,2,16/02/2001,
16/02/2001,19,1,16/02/2001,
17/02/2001,1,1,17/02/2001,
17/02/2001,3,1,17/02/2001,
17/02/2001,4,1,17/02/2001,
17/02/2001,6,2,17/02/2001,
17/02/2001,8,1,17/02/2001,
17/02/2001,9,1,17/02/2001,
17/02/2001,13,2,17/02/2001,
17/02/2001,14,1,17/02/2001,
17/02/2001,17,1,17/02/2001,
17/02/2001,23,1,17/02/2001,
18/02/2001,0,1,18/02/2001,
18/02/2001,3,2,18/02/2001,
18/02/2001,4,5,18/02/2001,
18/02/2001,5,1,18/02/2001,
18/02/2001,6,1,18/02/2001,
18/02/2001,7,3,18/02/2001,
18/02/2001,9,1,18/02/2001,
18/02/2001,10,1,18/02/2001,
18/02/2001,11,3,18/02/2001,
18/02/2001,13,1,18/02/2001,
18/02/2001,14,5,18/02/2001,
18/02/2001,15,1,18/02/2001,
18/02/2001,16,1,18/02/2001,
18/02/2001,19,2,18/02/2001,
19/02/2001,0,2,19/02/2001,
19/02/2001,1,5,19/02/2001,
19/02/2001,2,5,19/02/2001,
19/02/2001,3,8,19/02/2001,
19/02/2001,4,2,19/02/2001,
19/02/2001,5,2,19/02/2001,
19/02/2001,7,6,19/02/2001,
19/02/2001,8,9,19/02/2001,
19/02/2001,9,16,19/02/2001,
19/02/2001,10,2,19/02/2001,
19/02/2001,11,11,19/02/2001,
19/02/2001,12,8,19/02/2001,
19/02/2001,13,2,19/02/2001,
19/02/2001,14,1,19/02/2001,
19/02/2001,15,1,19/02/2001,
19/02/2001,16,2,19/02/2001,
19/02/2001,17,3,19/02/2001,
19/02/2001,20,1,19/02/2001,
19/02/2001,21,1,19/02/2001,
19/02/2001,23,5,19/02/2001,
20/02/2001,0,25,20/02/2001,
20/02/2001,1,37,20/02/2001,
20/02/2001,2,51,20/02/2001,
20/02/2001,3,37,20/02/2001,
20/02/2001,4,27,20/02/2001,
20/02/2001,5,36,20/02/2001,
20/02/2001,6,37,20/02/2001,
20/02/2001,7,53,20/02/2001,
20/02/2001,8,42,20/02/2001,
20/02/2001,9,18,20/02/2001,
20/02/2001,10,21,20/02/2001,
20/02/2001,11,15,20/02/2001,
20/02/2001,12,6,20/02/2001,
20/02/2001,13,2,20/02/2001,
20/02/2001,14,5,20/02/2001,
20/02/2001,15,4,20/02/2001,
20/02/2001,16,5,20/02/2001,
20/02/2001,17,6,20/02/2001,
20/02/2001,18,6,20/02/2001,
20/02/2001,19,3,20/02/2001,
20/02/2001,21,3,20/02/2001,
20/02/2001,23,7,20/02/2001,
21/02/2001,0,26,21/02/2001,
21/02/2001,1,49,21/02/2001,
21/02/2001,2,19,21/02/2001,
21/02/2001,3,29,21/02/2001,
21/02/2001,4,36,21/02/2001,
21/02/2001,5,38,21/02/2001,
21/02/2001,6,28,21/02/2001,
21/02/2001,7,49,21/02/2001,
21/02/2001,8,38,21/02/2001,
21/02/2001,9,36,21/02/2001,
21/02/2001,10,22,21/02/2001,
21/02/2001,11,10,21/02/2001,
21/02/2001,12,3,21/02/2001,
21/02/2001,13,3,21/02/2001,
21/02/2001,14,7,21/02/2001,
21/02/2001,15,3,21/02/2001,
21/02/2001,16,22,21/02/2001,
21/02/2001,17,65,21/02/2001,
21/02/2001,19,1,21/02/2001,
21/02/2001,20,2,21/02/2001,
21/02/2001,21,3,21/02/2001,
21/02/2001,22,2,21/02/2001,
21/02/2001,23,14,21/02/2001,
22/02/2001,0,35,22/02/2001,
22/02/2001,1,41,22/02/2001,
22/02/2001,2,35,22/02/2001,
22/02/2001,3,42,22/02/2001,
22/02/2001,4,36,22/02/2001,
22/02/2001,5,38,22/02/2001,
22/02/2001,6,38,22/02/2001,
22/02/2001,7,43,22/02/2001,
22/02/2001,8,50,22/02/2001,
22/02/2001,9,23,22/02/2001,
22/02/2001,10,9,22/02/2001,
22/02/2001,11,9,22/02/2001,
22/02/2001,12,9,22/02/2001,
22/02/2001,13,7,22/02/2001,
22/02/2001,14,2,22/02/2001,
22/02/2001,15,5,22/02/2001,
22/02/2001,16,14,22/02/2001,
22/02/2001,17,2,22/02/2001,
22/02/2001,18,3,22/02/2001,
22/02/2001,19,2,22/02/2001,
22/02/2001,20,2,22/02/2001,
22/02/2001,21,1,22/02/2001,
22/02/2001,22,5,22/02/2001,
22/02/2001,23,11,22/02/2001,
23/02/2001,0,22,23/02/2001,
23/02/2001,1,34,23/02/2001,
23/02/2001,2,46,23/02/2001,
23/02/2001,3,30,23/02/2001,
23/02/2001,4,15,23/02/2001,
23/02/2001,5,27,23/02/2001,
23/02/2001,6,39,23/02/2001,
23/02/2001,7,41,23/02/2001,
23/02/2001,8,39,23/02/2001,
23/02/2001,9,30,23/02/2001,
23/02/2001,10,17,23/02/2001,
23/02/2001,11,15,23/02/2001,
23/02/2001,12,39,23/02/2001,
23/02/2001,13,1,23/02/2001,
23/02/2001,14,6,23/02/2001,
23/02/2001,15,4,23/02/2001,
23/02/2001,16,1,23/02/2001,
23/02/2001,17,2,23/02/2001,
23/02/2001,18,2,23/02/2001,
23/02/2001,19,2,23/02/2001,
23/02/2001,20,1,23/02/2001,
23/02/2001,21,1,23/02/2001,
23/02/2001,23,1,23/02/2001,
24/02/2001,0,2,24/02/2001,
24/02/2001,1,1,24/02/2001,
24/02/2001,2,1,24/02/2001,
24/02/2001,5,2,24/02/2001,
24/02/2001,7,1,24/02/2001,
24/02/2001,8,3,24/02/2001,
24/02/2001,14,2,24/02/2001,
24/02/2001,16,1,24/02/2001,
24/02/2001,17,1,24/02/2001,
25/02/2001,0,1,25/02/2001,
25/02/2001,1,1,25/02/2001,
25/02/2001,3,2,25/02/2001,
25/02/2001,5,4,25/02/2001,
25/02/2001,7,7,25/02/2001,
25/02/2001,8,2,25/02/2001,
25/02/2001,9,2,25/02/2001,
25/02/2001,10,3,25/02/2001,
25/02/2001,11,1,25/02/2001,
25/02/2001,12,5,25/02/2001,
25/02/2001,13,2,25/02/2001,
25/02/2001,14,1,25/02/2001,
25/02/2001,15,2,25/02/2001,
25/02/2001,17,2,25/02/2001,
25/02/2001,20,3,25/02/2001,
25/02/2001,22,4,25/02/2001,
25/02/2001,23,9,25/02/2001,
26/02/2001,0,26,26/02/2001,
26/02/2001,1,30,26/02/2001,
26/02/2001,2,55,26/02/2001,
26/02/2001,3,35,26/02/2001,
26/02/2001,4,34,26/02/2001,
26/02/2001,5,37,26/02/2001,
26/02/2001,6,36,26/02/2001,
26/02/2001,7,42,26/02/2001,
26/02/2001,8,44,26/02/2001,
26/02/2001,9,35,26/02/2001,
26/02/2001,10,20,26/02/2001,
26/02/2001,11,13,26/02/2001,
26/02/2001,12,4,26/02/2001,
26/02/2001,13,2,26/02/2001,
26/02/2001,14,5,26/02/2001,
26/02/2001,15,1,26/02/2001,
26/02/2001,16,2,26/02/2001,
26/02/2001,17,4,26/02/2001,
26/02/2001,18,2,26/02/2001,
26/02/2001,19,4,26/02/2001,
26/02/2001,20,2,26/02/2001,
26/02/2001,21,2,26/02/2001,
26/02/2001,22,2,26/02/2001,
26/02/2001,23,6,26/02/2001,
27/02/2001,0,39,27/02/2001,
27/02/2001,1,35,27/02/2001,
27/02/2001,2,54,27/02/2001,
27/02/2001,3,49,27/02/2001,
27/02/2001,4,30,27/02/2001,
27/02/2001,5,32,27/02/2001,
27/02/2001,6,36,27/02/2001,
27/02/2001,7,29,27/02/2001,
27/02/2001,8,44,27/02/2001,
27/02/2001,9,24,27/02/2001,
27/02/2001,10,16,27/02/2001,
27/02/2001,11,13,27/02/2001,
27/02/2001,12,12,27/02/2001,
27/02/2001,13,3,27/02/2001,
27/02/2001,14,12,27/02/2001,
27/02/2001,15,4,27/02/2001,
27/02/2001,16,2,27/02/2001,
27/02/2001,17,1,27/02/2001,
27/02/2001,18,2,27/02/2001,
27/02/2001,19,1,27/02/2001,
27/02/2001,20,2,27/02/2001,
27/02/2001,21,1,27/02/2001,
27/02/2001,22,5,27/02/2001,
27/02/2001,23,13,27/02/2001,
28/02/2001,0,29,28/02/2001,
28/02/2001,1,39,28/02/2001,
28/02/2001,2,46,28/02/2001,
28/02/2001,3,45,28/02/2001,
28/02/2001,4,24,28/02/2001,
28/02/2001,5,41,28/02/2001,
28/02/2001,6,88,28/02/2001,
28/02/2001,7,51,28/02/2001,
28/02/2001,8,55,28/02/2001,
28/02/2001,9,43,28/02/2001,
28/02/2001,10,14,28/02/2001,
28/02/2001,11,12,28/02/2001,
28/02/2001,12,5,28/02/2001,
28/02/2001,13,13,28/02/2001,
28/02/2001,14,5,28/02/2001,
28/02/2001,15,6,28/02/2001,
28/02/2001,16,1,28/02/2001,
28/02/2001,17,1,28/02/2001,
28/02/2001,18,2,28/02/2001,
28/02/2001,19,3,28/02/2001,
28/02/2001,20,1,28/02/2001,
28/02/2001,21,1,28/02/2001,
28/02/2001,22,8,28/02/2001,
28/02/2001,23,12,28/02/2001,
3/1/2001,0,28,Wed,3
3/1/2001,1,65,Wed,3
3/1/2001,2,35,Wed,3
3/1/2001,3,34,Wed,3
3/1/2001,4,15,Wed,3
3/1/2001,5,42,Wed,3
3/1/2001,6,38,Wed,3
3/1/2001,7,43,Wed,3
3/1/2001,8,27,Wed,3
3/1/2001,9,16,Wed,3
3/1/2001,10,24,Wed,3
3/1/2001,11,4,Wed,3
3/1/2001,12,6,Wed,3
3/1/2001,13,5,Wed,3
3/1/2001,14,3,Wed,3
3/1/2001,15,1,Wed,3
3/1/2001,16,6,Wed,3
3/1/2001,18,1,Wed,3
3/1/2001,19,1,Wed,3
3/1/2001,21,2,Wed,3
3/1/2001,22,1,Wed,3
3/1/2001,23,18,Wed,3
3/2/2001,0,21,Sat,6
3/2/2001,1,29,Sat,6
3/2/2001,2,35,Sat,6
3/2/2001,3,29,Sat,6
3/2/2001,4,38,Sat,6
3/2/2001,5,43,Sat,6
3/2/2001,6,32,Sat,6
3/2/2001,7,37,Sat,6
3/2/2001,8,29,Sat,6
3/2/2001,9,17,Sat,6
3/2/2001,10,44,Sat,6
3/2/2001,11,14,Sat,6
3/2/2001,12,4,Sat,6
3/2/2001,13,4,Sat,6
3/2/2001,14,8,Sat,6
3/2/2001,15,9,Sat,6
3/2/2001,16,5,Sat,6
3/2/2001,18,1,Sat,6
3/2/2001,19,1,Sat,6
3/2/2001,20,1,Sat,6
3/2/2001,21,1,Sat,6
3/2/2001,22,1,Sat,6
3/2/2001,23,1,Sat,6
3/3/2001,0,1,Sat,6
3/3/2001,1,1,Sat,6
3/3/2001,2,1,Sat,6
3/3/2001,3,4,Sat,6
3/3/2001,4,2,Sat,6
3/3/2001,5,2,Sat,6
3/3/2001,6,1,Sat,6
3/3/2001,7,1,Sat,6
3/3/2001,8,2,Sat,6
3/3/2001,9,6,Sat,6
3/3/2001,10,1,Sat,6
3/3/2001,11,3,Sat,6
3/3/2001,12,2,Sat,6
3/3/2001,13,1,Sat,6
3/3/2001,14,1,Sat,6
3/3/2001,15,1,Sat,6
3/3/2001,16,2,Sat,6
3/3/2001,17,1,Sat,6
3/3/2001,18,1,Sat,6
3/3/2001,19,1,Sat,6
3/3/2001,20,2,Sat,6
3/3/2001,21,1,Sat,6
3/3/2001,22,1,Sat,6
3/3/2001,23,1,Sat,6
3/4/2001,0,4,Tue,2
3/4/2001,1,1,Tue,2
3/4/2001,2,1,Tue,2
3/4/2001,3,1,Tue,2
3/4/2001,4,3,Tue,2
3/4/2001,5,2,Tue,2
3/4/2001,6,3,Tue,2
3/4/2001,7,2,Tue,2
3/4/2001,8,6,Tue,2
3/4/2001,9,2,Tue,2
3/4/2001,10,2,Tue,2
3/4/2001,11,3,Tue,2
3/4/2001,12,3,Tue,2
3/4/2001,13,6,Tue,2
3/4/2001,14,4,Tue,2
3/4/2001,15,2,Tue,2
3/4/2001,16,1,Tue,2
3/4/2001,18,2,Tue,2
3/4/2001,19,2,Tue,2
3/4/2001,20,2,Tue,2
3/4/2001,21,2,Tue,2
3/4/2001,22,3,Tue,2
3/4/2001,23,13,Tue,2
3/5/2001,0,26,Thu,4
3/5/2001,1,37,Thu,4
3/5/2001,2,45,Thu,4
3/5/2001,3,48,Thu,4
3/5/2001,4,28,Thu,4
3/5/2001,5,20,Thu,4
3/5/2001,6,29,Thu,4
3/5/2001,7,35,Thu,4
3/5/2001,8,37,Thu,4
3/5/2001,9,25,Thu,4
3/5/2001,10,15,Thu,4
3/5/2001,11,7,Thu,4
3/5/2001,12,3,Thu,4
3/5/2001,13,3,Thu,4
3/5/2001,14,11,Thu,4
3/5/2001,15,4,Thu,4
3/5/2001,16,2,Thu,4
3/5/2001,17,1,Thu,4
3/5/2001,18,3,Thu,4
3/5/2001,19,1,Thu,4
3/5/2001,20,2,Thu,4
3/5/2001,21,2,Thu,4
3/5/2001,22,2,Thu,4
3/5/2001,23,15,Thu,4
3/6/2001,0,31,Sun,7
3/6/2001,1,44,Sun,7
3/6/2001,2,50,Sun,7
3/6/2001,3,45,Sun,7
3/6/2001,4,29,Sun,7
3/6/2001,5,55,Sun,7
3/6/2001,6,48,Sun,7
3/6/2001,7,43,Sun,7
3/6/2001,8,36,Sun,7
3/6/2001,9,39,Sun,7
3/6/2001,10,21,Sun,7
3/6/2001,11,7,Sun,7
3/6/2001,12,9,Sun,7
3/6/2001,13,8,Sun,7
3/6/2001,14,4,Sun,7
3/6/2001,15,5,Sun,7
3/6/2001,16,3,Sun,7
3/6/2001,17,1,Sun,7
3/6/2001,18,1,Sun,7
3/6/2001,19,7,Sun,7
3/6/2001,20,1,Sun,7
3/6/2001,21,2,Sun,7
3/6/2001,22,8,Sun,7
3/6/2001,23,6,Sun,7
3/7/2001,0,30,Tue,2
3/7/2001,1,48,Tue,2
3/7/2001,2,41,Tue,2
3/7/2001,3,36,Tue,2
3/7/2001,4,24,Tue,2
3/7/2001,5,24,Tue,2
3/7/2001,6,35,Tue,2
3/7/2001,7,37,Tue,2
3/7/2001,8,42,Tue,2
3/7/2001,9,49,Tue,2
3/7/2001,10,15,Tue,2
3/7/2001,11,19,Tue,2
3/7/2001,12,8,Tue,2
3/7/2001,13,7,Tue,2
3/7/2001,14,16,Tue,2
3/7/2001,15,2,Tue,2
3/7/2001,16,2,Tue,2
3/7/2001,17,1,Tue,2
3/7/2001,18,3,Tue,2
3/7/2001,19,2,Tue,2
3/7/2001,20,4,Tue,2
3/7/2001,21,2,Tue,2
3/7/2001,22,3,Tue,2
3/7/2001,23,11,Tue,2
3/8/2001,0,29,Fri,5
3/8/2001,1,33,Fri,5
3/8/2001,2,42,Fri,5
3/8/2001,3,64,Fri,5
3/8/2001,4,25,Fri,5
3/8/2001,5,29,Fri,5
3/8/2001,6,45,Fri,5
3/8/2001,7,40,Fri,5
3/8/2001,8,50,Fri,5
3/8/2001,9,39,Fri,5
3/8/2001,10,15,Fri,5
3/8/2001,11,11,Fri,5
3/8/2001,12,4,Fri,5
3/8/2001,13,6,Fri,5
3/8/2001,14,5,Fri,5
3/8/2001,15,4,Fri,5
3/8/2001,16,1,Fri,5
3/8/2001,17,2,Fri,5
3/8/2001,18,1,Fri,5
3/8/2001,19,2,Fri,5
3/8/2001,20,3,Fri,5
3/8/2001,21,1,Fri,5
3/8/2001,22,4,Fri,5
3/8/2001,23,9,Fri,5
3/9/2001,0,33,Mon,1
3/9/2001,1,31,Mon,1
3/9/2001,2,25,Mon,1
3/9/2001,3,31,Mon,1
3/9/2001,4,35,Mon,1
3/9/2001,5,25,Mon,1
3/9/2001,6,30,Mon,1
3/9/2001,7,28,Mon,1
3/9/2001,8,40,Mon,1
3/9/2001,9,25,Mon,1
3/9/2001,10,11,Mon,1
3/9/2001,11,8,Mon,1
3/9/2001,12,5,Mon,1
3/9/2001,13,5,Mon,1
3/9/2001,14,14,Mon,1
3/9/2001,15,5,Mon,1
3/9/2001,16,3,Mon,1
3/9/2001,17,5,Mon,1
3/9/2001,18,4,Mon,1
3/9/2001,19,4,Mon,1
3/9/2001,20,4,Mon,1
3/9/2001,21,1,Mon,1
3/9/2001,22,2,Mon,1
3/9/2001,23,6,Mon,1
3/10/2001,0,1,Wed,3
3/10/2001,1,2,Wed,3
3/10/2001,2,9,Wed,3
3/10/2001,3,1,Wed,3
3/10/2001,4,11,Wed,3
3/10/2001,5,1,Wed,3
3/10/2001,6,1,Wed,3
3/10/2001,7,1,Wed,3
3/10/2001,9,1,Wed,3
3/10/2001,12,1,Wed,3
3/10/2001,22,1,Wed,3
3/11/2001,0,1,Sat,6
3/11/2001,5,1,Sat,6
3/11/2001,8,1,Sat,6
3/11/2001,9,1,Sat,6
3/11/2001,10,2,Sat,6
3/11/2001,12,2,Sat,6
3/11/2001,15,1,Sat,6
3/11/2001,17,2,Sat,6
3/11/2001,18,1,Sat,6
3/11/2001,23,6,Sat,6
3/12/2001,0,41,Mon,1
3/12/2001,1,42,Mon,1
3/12/2001,2,40,Mon,1
3/12/2001,3,51,Mon,1
3/12/2001,4,36,Mon,1
3/12/2001,5,42,Mon,1
3/12/2001,6,36,Mon,1
3/12/2001,7,49,Mon,1
3/12/2001,8,47,Mon,1
3/12/2001,9,31,Mon,1
3/12/2001,10,14,Mon,1
3/12/2001,11,9,Mon,1
3/12/2001,12,4,Mon,1
3/12/2001,13,5,Mon,1
3/12/2001,14,9,Mon,1
3/12/2001,15,16,Mon,1
3/12/2001,16,3,Mon,1
3/12/2001,17,2,Mon,1
3/12/2001,18,4,Mon,1
3/12/2001,19,2,Mon,1
3/12/2001,20,1,Mon,1
3/12/2001,21,1,Mon,1
3/12/2001,22,2,Mon,1
3/12/2001,23,8,Mon,1
13/03/2001,0,28,13/03/2001,
13/03/2001,1,34,13/03/2001,
13/03/2001,2,30,13/03/2001,
13/03/2001,3,40,13/03/2001,
13/03/2001,4,28,13/03/2001,
13/03/2001,5,34,13/03/2001,
13/03/2001,6,30,13/03/2001,
13/03/2001,7,27,13/03/2001,
13/03/2001,8,66,13/03/2001,
13/03/2001,9,31,13/03/2001,
13/03/2001,10,11,13/03/2001,
13/03/2001,11,15,13/03/2001,
13/03/2001,12,12,13/03/2001,
13/03/2001,13,14,13/03/2001,
13/03/2001,14,4,13/03/2001,
13/03/2001,15,8,13/03/2001,
13/03/2001,16,1,13/03/2001,
13/03/2001,17,1,13/03/2001,
13/03/2001,18,1,13/03/2001,
13/03/2001,19,3,13/03/2001,
13/03/2001,21,1,13/03/2001,
13/03/2001,22,1,13/03/2001,
13/03/2001,23,11,13/03/2001,
14/03/2001,0,27,14/03/2001,
14/03/2001,1,34,14/03/2001,
14/03/2001,2,39,14/03/2001,
14/03/2001,3,40,14/03/2001,
14/03/2001,4,33,14/03/2001,
14/03/2001,5,38,14/03/2001,
14/03/2001,6,28,14/03/2001,
14/03/2001,7,48,14/03/2001,
14/03/2001,8,37,14/03/2001,
14/03/2001,9,46,14/03/2001,
14/03/2001,10,38,14/03/2001,
14/03/2001,11,16,14/03/2001,
14/03/2001,12,9,14/03/2001,
14/03/2001,13,11,14/03/2001,
14/03/2001,14,7,14/03/2001,
14/03/2001,15,11,14/03/2001,
14/03/2001,16,12,14/03/2001,
14/03/2001,17,3,14/03/2001,
14/03/2001,18,1,14/03/2001,
14/03/2001,20,3,14/03/2001,
14/03/2001,21,1,14/03/2001,
14/03/2001,22,4,14/03/2001,
14/03/2001,23,9,14/03/2001,
15/03/2001,0,34,15/03/2001,
15/03/2001,1,43,15/03/2001,
15/03/2001,2,62,15/03/2001,
15/03/2001,3,45,15/03/2001,
15/03/2001,4,27,15/03/2001,
15/03/2001,5,27,15/03/2001,
15/03/2001,6,36,15/03/2001,
15/03/2001,7,43,15/03/2001,
15/03/2001,8,48,15/03/2001,
15/03/2001,9,27,15/03/2001,
15/03/2001,10,18,15/03/2001,
15/03/2001,11,10,15/03/2001,
15/03/2001,12,13,15/03/2001,
15/03/2001,13,11,15/03/2001,
15/03/2001,14,2,15/03/2001,
15/03/2001,15,8,15/03/2001,
15/03/2001,16,12,15/03/2001,
15/03/2001,17,3,15/03/2001,
15/03/2001,18,3,15/03/2001,
15/03/2001,19,3,15/03/2001,
15/03/2001,20,1,15/03/2001,
15/03/2001,21,2,15/03/2001,
15/03/2001,22,2,15/03/2001,
15/03/2001,23,15,15/03/2001,
16/03/2001,0,21,16/03/2001,
16/03/2001,1,37,16/03/2001,
16/03/2001,2,41,16/03/2001,
16/03/2001,3,42,16/03/2001,
16/03/2001,4,34,16/03/2001,
16/03/2001,5,32,16/03/2001,
16/03/2001,6,33,16/03/2001,
16/03/2001,7,30,16/03/2001,
16/03/2001,8,24,16/03/2001,
16/03/2001,9,42,16/03/2001,
16/03/2001,10,15,16/03/2001,
16/03/2001,11,6,16/03/2001,
16/03/2001,12,20,16/03/2001,
16/03/2001,13,5,16/03/2001,
16/03/2001,14,20,16/03/2001,
16/03/2001,15,3,16/03/2001,
16/03/2001,16,3,16/03/2001,
16/03/2001,17,2,16/03/2001,
16/03/2001,18,1,16/03/2001,
16/03/2001,19,2,16/03/2001,
16/03/2001,20,6,16/03/2001,
16/03/2001,21,1,16/03/2001,
16/03/2001,23,2,16/03/2001,
17/03/2001,0,1,17/03/2001,
17/03/2001,1,2,17/03/2001,
17/03/2001,3,2,17/03/2001,
17/03/2001,4,1,17/03/2001,
17/03/2001,9,2,17/03/2001,
17/03/2001,14,1,17/03/2001,
17/03/2001,23,1,17/03/2001,
18/03/2001,4,1,18/03/2001,
18/03/2001,7,1,18/03/2001,
18/03/2001,8,5,18/03/2001,
18/03/2001,9,1,18/03/2001,
18/03/2001,10,1,18/03/2001,
18/03/2001,11,15,18/03/2001,
18/03/2001,12,11,18/03/2001,
18/03/2001,13,2,18/03/2001,
18/03/2001,14,3,18/03/2001,
18/03/2001,15,4,18/03/2001,
18/03/2001,18,2,18/03/2001,
18/03/2001,19,1,18/03/2001,
18/03/2001,22,2,18/03/2001,
18/03/2001,23,18,18/03/2001,
19/03/2001,0,31,19/03/2001,
19/03/2001,1,33,19/03/2001,
19/03/2001,2,42,19/03/2001,
19/03/2001,3,37,19/03/2001,
19/03/2001,4,44,19/03/2001,
19/03/2001,5,32,19/03/2001,
19/03/2001,6,30,19/03/2001,
19/03/2001,7,41,19/03/2001,
19/03/2001,8,61,19/03/2001,
19/03/2001,9,35,19/03/2001,
19/03/2001,10,13,19/03/2001,
19/03/2001,11,15,19/03/2001,
19/03/2001,12,12,19/03/2001,
19/03/2001,13,15,19/03/2001,
19/03/2001,14,18,19/03/2001,
19/03/2001,15,17,19/03/2001,
19/03/2001,16,6,19/03/2001,
19/03/2001,17,4,19/03/2001,
19/03/2001,18,2,19/03/2001,
19/03/2001,19,7,19/03/2001,
19/03/2001,20,2,19/03/2001,
19/03/2001,21,3,19/03/2001,
19/03/2001,22,1,19/03/2001,
19/03/2001,23,8,19/03/2001,
20/03/2001,0,23,20/03/2001,
20/03/2001,1,41,20/03/2001,
20/03/2001,2,43,20/03/2001,
20/03/2001,3,32,20/03/2001,
20/03/2001,4,25,20/03/2001,
20/03/2001,5,32,20/03/2001,
20/03/2001,6,47,20/03/2001,
20/03/2001,7,66,20/03/2001,
20/03/2001,8,76,20/03/2001,
20/03/2001,9,43,20/03/2001,
20/03/2001,10,25,20/03/2001,
20/03/2001,11,23,20/03/2001,
20/03/2001,12,19,20/03/2001,
20/03/2001,13,8,20/03/2001,
20/03/2001,14,20,20/03/2001,
20/03/2001,15,17,20/03/2001,
20/03/2001,16,14,20/03/2001,
20/03/2001,17,1,20/03/2001,
20/03/2001,18,24,20/03/2001,
20/03/2001,19,1,20/03/2001,
20/03/2001,20,2,20/03/2001,
20/03/2001,21,1,20/03/2001,
20/03/2001,22,3,20/03/2001,
20/03/2001,23,14,20/03/2001,
21/03/2001,0,23,21/03/2001,
21/03/2001,1,57,21/03/2001,
21/03/2001,2,52,21/03/2001,
21/03/2001,3,59,21/03/2001,
21/03/2001,4,29,21/03/2001,
21/03/2001,5,32,21/03/2001,
21/03/2001,6,34,21/03/2001,
21/03/2001,7,39,21/03/2001,
21/03/2001,8,43,21/03/2001,
21/03/2001,9,47,21/03/2001,
21/03/2001,10,20,21/03/2001,
21/03/2001,11,15,21/03/2001,
21/03/2001,12,16,21/03/2001,
21/03/2001,13,8,21/03/2001,
21/03/2001,14,14,21/03/2001,
21/03/2001,15,9,21/03/2001,
21/03/2001,16,10,21/03/2001,
